selected,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,ZIP CODE,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LATITUDE,LONGITUDE
polygon,ACAPULCO NIGHT CLUB CORP.,ACAPULCO NIGHT CLUB INC,3433 W FULLERTON AVE 1ST,60647,11/16/15,11/15/17,41.92454,-87.71347
polygon,EC RESTAURANTS (CHICAGO - WABASH) CORP.,ELEPHANT & CASTLE PUB & RESTAURANT,185 N WABASH AVE BSMT & 1,60601,1/8/13,1/15/15,41.88543,-87.62612
polygon,ACAPULCO NIGHT CLUB CORP.,ACAPULCO NIGHT CLUB INC,3433 W FULLERTON AVE 1ST,60647,11/16/13,11/15/15,41.92454,-87.71347
polygon,"TALBOTT ASSOCIATES, LP",20 EAST,10-20 E DELAWARE PL,60611,7/16/17,3/15/19,41.89926,-87.62783
polygon,"MAISON CUISINE, INC.",MAISON CUISINE,324 N LEAVITT ST,60612,7/16/17,7/15/19,41.88743,-87.68185
polygon,"TALBOTT ASSOCIATES, LP",20 EAST,10-20 E DELAWARE PL,60611,7/16/17,3/15/19,41.89926,-87.62783
polygon,CHRISTOPHER HOUSE,SUMMER CONCERT AND FILM SCREENING,113 N ELIZABETH ST 1,60607,6/9/17,6/10/17,41.88332,-87.65866
polygon,SHAKE SHACK CAA CHICAGO LLC,SHAKE SHACK,12 S MICHIGAN AVE,60603,6/16/17,6/15/19,41.8818,-87.6245
polygon,"AURELIO'S PIZZA SOUTH LOOP, LLC",AURELIO'S PIZZA,1212 S MICHIGAN AVE 1ST,60605,7/16/17,7/15/19,41.86706,-87.62429
polygon,"306 N. HALSTED, INC.",THE MID,306 N HALSTED ST 1ST,60661,5/16/17,5/15/19,41.88702,-87.64766
polygon,"AURELIO'S PIZZA SOUTH LOOP, LLC",AURELIO'S PIZZA,1212 S MICHIGAN AVE 1ST,60605,7/16/17,7/15/19,41.86706,-87.62429
polygon,NEW LEADERS COUNCIL ILLINOIS LLC,NEW LEADERS COUNCIL CHICAGO,3015 W DIVISION ST,60622,6/28/17,6/28/17,41.90277,-87.70224
polygon,"ALLEN GRAHAM VAN HULLE ENTERPRISES, INC.",THE LUCKY HORSESHOE LOUNGE,3169 N HALSTED ST 1ST,60657,6/9/17,6/15/19,41.93988,-87.64912
polygon,"306 N. HALSTED, INC.",THE MID,306 N HALSTED ST 1ST,60661,5/16/17,5/15/19,41.88702,-87.64766
polygon,DELISH INC.,DELISH DINER,2018 W DIVISION ST 1ST,60622,6/16/17,6/15/19,41.90329,-87.67807
polygon,CORNELIUS ALEXANDER,007 LOUNGE,600 N KEDZIE AVE 1ST,60612,9/16/12,9/15/14,41.89199,-87.7066
polygon,SOO CORP.,TOZI RESTAURANT,1265 N MILWAUKEE AVE 1ST,60642,7/16/17,7/15/19,41.90486,-87.66859
polygon,1119 W WEBSTER RESTAURANT LLC,RANGE,1119 - 1121 W WEBSTER AVE 1ST,60614,7/16/17,7/15/19,41.92158,-87.65673
polygon,MAGIC JUG LLC,MJ RESTAURANT,912 N WESTERN AVE 1ST,60622,6/12/17,6/15/19,41.89801,-87.68705
polygon,"306 N. HALSTED, INC.",THE MID,306 N HALSTED ST 1ST,60661,5/16/17,5/15/19,41.88702,-87.64766
polygon,AMERICAN DRUG STORES LLC,OSCO DRUG #3234,102 W DIVISION ST 1 AND 2,60610,6/13/17,3/15/18,41.90401,-87.63161
polygon,ONION ERIE ENTERPRISES LLC,BRUNCH,343 W ERIE ST 1,60654,7/16/17,7/15/19,41.89384,-87.63725
polygon,18 HUBBARD STREET LLC,HENRY'S SWING CLUB,14-18 W HUBBARD ST 1ST & BSMT,60654,5/16/17,5/15/19,41.89017,-87.62855
polygon,18 HUBBARD STREET LLC,HENRY'S SWING CLUB,14-18 W HUBBARD ST 1ST & BSMT,60654,5/16/17,5/15/19,41.89017,-87.62855
polygon,"L.A.C.O., INC.",LATIN AMERICAN REST & LOUNGE,2743 W DIVISION ST,60622,11/16/16,11/15/18,41.90282,-87.69614
polygon,AMK GROUP LLC,AMK KITCHEN BAR,1954 W ARMITAGE AVE 1,60622,6/16/17,6/15/19,41.91787,-87.6774
polygon,"PANZA, LLC",DAVANTI ENOTECA CHICAGO,433-439 N STATE ST,60654,7/16/17,7/15/19,41.89018,-87.62787
polygon,WAVELAND LOUNGE INC,WAVELAND LOUNGE INC,3700 N WESTERN AVE  1,60618,12/16/16,12/15/18,41.94864,-87.68846
polygon,"DMK BURGER BAR I, LLC",DMK BURGER BAR,2954 N SHEFFIELD AVE 1ST,60657,2/16/17,2/15/19,41.9361,-87.65412
polygon,"TURNAROUND PRODUCTIONS, INC.",Turnaround Productions,3209 N HALSTED ST,60657,2/16/17,2/15/19,41.94025,-87.64913
polygon,"PANZA, LLC",DAVANTI ENOTECA CHICAGO,30 E HUBBARD ST LL,60611,7/16/17,7/15/19,41.8902,-87.62674
polygon,"BRG CATERING, LLC",BOKA CATERING GROUP,531 N WELLS ST 1,60654,6/16/17,7/15/19,41.89163,-87.63392
polygon,"MEXCALTITAN, INC.",LAS ISLAS BAR & GRILL,6560 W FULLERTON AVE,60707,6/19/17,7/15/19,41.92375,-87.78988
polygon,INGRACE'S COMPANY VII INC.,MARKET CREATIONS,1 S FRANKLIN ST 2,60606,6/20/17,7/15/19,41.8819,-87.63516
polygon,WRIGHTWOOD TAP CORPORATION,TAVERN 57,1059 W WRIGHTWOOD AVE 1ST,60614,4/16/13,4/15/15,41.92886,-87.65604
polygon,WRIGHTWOOD TAP CORPORATION,TAVERN 57,1059 W WRIGHTWOOD AVE 1ST,60614,4/16/15,4/15/17,41.92886,-87.65604
polygon,WRIGHTWOOD TAP CORPORATION,TAVERN 57,1059 W WRIGHTWOOD AVE 1ST,60614,4/16/17,4/15/19,41.92886,-87.65604
polygon,"3505 CLARK, INC.",HOMEPLATE DEUCES & THE DIAMOND CLUB,3501-3507 N CLARK ST 1 & 2,60657,7/16/17,7/15/19,41.94599,-87.65537
polygon,"CHICAGO CONCESSIONS, INC.",CHICAGO CONCESSIONS @ CIBC THEATRE,18 W MONROE ST  BALCO,60603,4/16/12,4/15/14,41.88085,-87.62844
polygon,"CHICAGO CONCESSIONS, INC.",CHICAGO CONCESSIONS @ CIBC THEATRE,18 W MONROE ST  ORCHE,60603,4/16/14,4/15/16,41.88085,-87.62844
polygon,"CHICAGO CONCESSIONS, INC.",CHICAGO CONCESSIONS @ CIBC THEATRE,18 W MONROE ST  ORCHE,60603,4/16/16,4/15/18,41.88085,-87.62844
polygon,"Broadway In Chicago, LLC",CIBC THEATRE,18 W MONROE ST,60603,4/16/16,4/15/18,41.88085,-87.62844
polygon,"CHICAGO CONCESSIONS, INC.",CHICAGO CONCESSIONS @ CIBC THEATRE,18 W MONROE ST  BALCO,60603,4/16/16,4/15/18,41.88085,-87.62844
polygon,"BLUE IRIS CAFE, INC.",TRADER TODD'S RESTAURANT & BAR,3216 N SHEFFIELD AVE 1,60657,2/16/13,2/15/15,41.94046,-87.65427
polygon,"BLUE IRIS CAFE, INC.",TRADER TODD'S RESTAURANT & BAR,3216 N SHEFFIELD AVE 1,60657,2/16/15,2/15/17,41.94046,-87.65427
polygon,"BLUE IRIS CAFE, INC.",TRADER TODD'S RESTAURANT & BAR,3216 N SHEFFIELD AVE 1,60657,2/16/17,2/15/19,41.94046,-87.65427
polygon,"300 SOUTH RIVERSIDE HOSPITALITY GROUP, LLC",MILA PLAZA,300 S RIVERSIDE PLZ 1 150,60606,6/30/17,7/15/19,41.87798,-87.63842
polygon,CHERRY CIRCLE ROOM LLC,THE CHERRY CIRCLE ROOM,12 S MICHIGAN AVE 2,60603,6/16/17,6/15/19,41.8818,-87.6245
polygon,CHERRY CIRCLE ROOM LLC,THE CHERRY CIRCLE ROOM,12 S MICHIGAN AVE 2,60603,6/16/17,6/15/19,41.8818,-87.6245
polygon,CHERRY CIRCLE ROOM LLC,THE CHERRY CIRCLE ROOM,12 S MICHIGAN AVE 2,60603,6/16/17,6/15/19,41.8818,-87.6245
polygon,"4C WRIGLEY, LLC",BRICKHOUSE TAVERN,3647 N CLARK ST 1,60613,6/23/17,7/15/19,41.94842,-87.65732
polygon,SENOR PAN CAFE INC.,SENOR PAN CAFE INC.,4612 W FULLERTON AVE,60639,8/16/17,8/15/19,41.9244,-87.74232
polygon,LA VILLA RESTAURANT INC.,LA VILLA,3632-3640 N PULASKI RD,60641,8/16/17,8/15/19,41.94738,-87.72758
polygon,"ANGEL'S RESTAURANT, INC.",RICANO'S RESTAURANT,230 S ASHLAND AVE 1ST,60607,7/5/17,7/15/19,41.87792,-87.66685
polygon,DIGBY INC.,THE CLOSET,3325 N BROADWAY  1ST,60657,2/16/13,2/15/15,41.94265,-87.64433
polygon,"BLUE IRIS CAFE, INC.",TRADER TODD'S RESTAURANT & BAR,3216 N SHEFFIELD AVE 1,60657,2/16/15,2/15/17,41.94046,-87.65427
polygon,"3505 CLARK, INC.",HOMEPLATE DEUCES & THE DIAMOND CLUB,3501-3507 N CLARK ST 1 & 2,60657,7/16/17,7/15/19,41.94599,-87.65537
polygon,"3505 CLARK, INC.",HOMEPLATE DEUCES & THE DIAMOND CLUB,3501-3507 N CLARK ST 1 & 2,60657,7/16/17,7/15/19,41.94599,-87.65537
polygon,"CHICAGO CONCESSIONS, INC.",CHICAGO CONCESSIONS @ CIBC THEATRE,18 W MONROE ST  BALCO,60603,4/16/14,4/15/16,41.88085,-87.62844
polygon,"Broadway In Chicago, LLC",CIBC THEATRE,18 W MONROE ST,60603,4/16/12,4/15/14,41.88085,-87.62844
polygon,"BLUE IRIS CAFE, INC.",TRADER TODD'S RESTAURANT & BAR,3216 N SHEFFIELD AVE 1,60657,2/16/13,2/15/15,41.94046,-87.65427
polygon,"BLUE IRIS CAFE, INC.",TRADER TODD'S RESTAURANT & BAR,3216 N SHEFFIELD AVE 1,60657,2/16/17,2/15/19,41.94046,-87.65427
polygon,"CHICAGO CONCESSIONS, INC.",CHICAGO CONCESSIONS @ CIBC THEATRE,18 W MONROE ST  ORCHE,60603,4/16/12,4/15/14,41.88085,-87.62844
polygon,"Broadway In Chicago, LLC",CIBC THEATRE,18 W MONROE ST,60603,4/16/14,4/15/16,41.88085,-87.62844
polygon,LA VILLA RESTAURANT INC.,LA VILLA,3632-3640 N PULASKI RD,60641,8/16/17,8/15/19,41.94738,-87.72758
polygon,"BOOTLEGGER, INC.",COCONUTZ,13 W DIVISION ST,60610,2/16/12,2/15/14,41.90382,-87.62924
polygon,BBSC #4 LLC,BROWN BAG SEAFOOD CO.,3400 N LINCOLN AVE 1,60657,7/6/17,7/15/19,41.9433,-87.67136
polygon,"FLANDERS BEER AND FRIES, LLC",FLANDERS BEER AND FRIES,55 W RIVERWALK SOUTH,60601,6/5/15,6/15/17,41.88695,-87.62987
polygon,"Folkart Frybread, LLC",Lucky Dorr Patio & Tap,1101 W WAVELAND AVE  10,60613,7/7/17,7/15/19,41.94889,-87.65682
polygon,"CITY WINERY CHICAGO, LLC",CITY WINERY CHICAGO,11 W RIVERWALK SOUTH  1,60601,6/10/15,6/15/17,41.88695,-87.62837
polygon,"LA CUISSE DE CANARD, INC.",CYRANO'S CAFE ON THE RIVER WALK,233 E RIVERWALK SOUTH  1,60601,7/27/15,8/15/17,41.8882,-87.62097
polygon,PRIMOS LLC,HVAC PUB,3530 N CLARK ST 1 & 2,60657,7/16/17,7/15/19,41.94634,-87.656
polygon,"PEAS AND CARROTS HOSPITALITY, CHICAGO, LLC",BERNIE'S LUNCH & SUPPER,660 N ORLEANS ST 1&ROOF,60654,8/16/17,8/15/19,41.89406,-87.63725
polygon,"CHICAGO TRATTORIA ASSOCIATES, INC.","CHICAGO TRATTORIA ASSOCIATES, INC.",525 W ARLINGTON PL 1,60614,4/16/15,4/15/17,41.92665,-87.64226
polygon,PRIMOS LLC,HVAC PUB,3530 N CLARK ST 1 & 2,60657,7/16/17,7/15/19,41.94634,-87.656
polygon,SOFI LLC,SOFI LLC,614-618 S DEARBORN ST 1,60605,7/16/17,7/15/19,41.87427,-87.62936
polygon,"CHICAGO TRATTORIA ASSOCIATES, INC.","CHICAGO TRATTORIA ASSOCIATES, INC.",525 W ARLINGTON PL 1,60614,4/16/17,4/15/19,41.92665,-87.64226
polygon,"CHICAGO TRATTORIA ASSOCIATES, INC.","CHICAGO TRATTORIA ASSOCIATES, INC.",525 W ARLINGTON PL 1,60614,4/16/13,4/15/15,41.92665,-87.64226
polygon,WYLER ROAD INC.,WYLER ROAD,3581 W BELDEN AVE 1,60647,7/16/17,7/15/19,41.92267,-87.71686
polygon,"GREAT CENTRAL BREWERY, LLC",GREAT CENTRAL BREWING COMPANY,221 N WOOD ST 1-2,60612,7/11/17,7/15/19,41.88593,-87.67173
polygon,KANELA VI LLC,"KANELA ""BREAKFAST CLUB""",2127 W DIVISION ST 1,60622,7/11/17,7/15/19,41.90302,-87.6808
polygon,"GOLD BUG ENTERPRISES, LLC",WEBSTER'S,2601-2603 N MILWAUKEE AVE 1ST,60647,7/16/17,7/15/19,41.92885,-87.70682
polygon,WYLER ROAD INC.,WYLER ROAD,3581 W BELDEN AVE 1,60647,7/16/17,7/15/19,41.92267,-87.71686
polygon,"ANGEL'S RESTAURANT, INC.",RICANO'S RESTAURANT,230 S ASHLAND AVE 1ST,60607,7/16/17,7/15/19,41.87792,-87.66685
polygon,HALSTED HOSPITALITY LLC,PROGRESS BAR,3359 N HALSTED ST 1,60657,7/16/17,1/15/18,41.94357,-87.64923
polygon,PILOT LIGHT,PILOT LIGHT/VANS COLLABORATION SPECIAL EVENT,113 N ELIZABETH ST,60607,7/13/17,7/13/17,41.88332,-87.65866
polygon,HALSTED HOSPITALITY LLC,PROGRESS BAR,3359 N HALSTED ST 1,60657,7/16/17,1/15/18,41.94357,-87.64923
polygon,BISTRO VOLTAIRE LLC,BISTRO VOLTAIRE,226 W CHICAGO AVE 1ST,60654,7/16/17,7/15/19,41.8967,-87.63536
polygon,"EL AZTECA, INC.",EL AZTECA,4154-4158 W ARMITAGE AVE,60639,7/16/17,7/15/19,41.91722,-87.73123
polygon,HERZAR LLC,THE TAMALE SPACESHIP,324 N LEAVITT ST,60612,7/16/17,7/15/18,41.88743,-87.68185
polygon,GRAYLAND PUB' INC,THE BOOZEHOUND AT GRAYLAND STATION,3734 N MILWAUKEE AVE 1ST,60641,8/16/17,8/15/19,41.94859,-87.73966
polygon,"RRRR, INCORPORATED",Blue Frog's Local 22,22 E HUBBARD ST 1ST,60611,5/16/17,5/15/19,41.89019,-87.62708
polygon,HOT MESS LLC,GIANT,3209 W ARMITAGE AVE,60647,7/14/17,7/15/19,41.91729,-87.70737
polygon,"RRRR, INCORPORATED",Blue Frog's Local 22,22 E HUBBARD ST 1ST,60611,5/16/17,5/15/19,41.89019,-87.62708
polygon,"3505 CLARK, INC.",HOMEPLATE DEUCES & THE DIAMOND CLUB,3501-3507 N CLARK ST 1 & 2,60657,7/16/17,7/15/19,41.94599,-87.65537
polygon,"BESPOKE MEN'S GROOMING, LLC",BESPOKE MEN'S GROOMING,529 S DEARBORN ST 1ST,60605,7/17/17,7/15/19,41.8751,-87.62907
polygon,"LEFT COAST WELLS, LLC",LEFT COAST WELLS,165 W SUPERIOR ST 1ST & 2ND FLR,60654,7/17/17,8/15/19,41.89549,-87.63383
polygon,"RESIDENCE INN BY MARRIOTT, LLC",RESIDENCE INN,201 E WALTON PL 1,60611,7/17/17,3/15/19,41.89994,-87.6218
polygon,"LEFT COAST WELLS, LLC",LEFT COAST WELLS,165 W SUPERIOR ST 1ST & 2ND FLR,60654,7/17/17,8/15/19,41.89549,-87.63383
polygon,KANELA III LLC,KANELA BREAKFAST CLUB,502 E ILLINOIS ST 1ST,60611,7/16/17,7/15/19,41.89121,-87.61504
polygon,"KONISAN (OLD TOWN), INC.",KAMEHACHI,1531 N WELLS ST 1-2,60610,8/16/17,8/15/19,41.91008,-87.63453
polygon,"BALLINGARY MANAGEMENT, INC.",COALFIRE PIZZA,3705-3707 N SOUTHPORT AVE,60613,7/16/17,6/15/18,41.94909,-87.66393
polygon,"RESIDENCE INN BY MARRIOTT, LLC",RESIDENCE INN,201 E WALTON PL 1,60611,7/17/17,8/15/19,41.89994,-87.6218
polygon,PACIFIC LANGHAM CHICAGO CORPORATION,"THE LANGHAM, CHICAGO",330 N WABASH AVE 1-12C,60611,7/16/17,7/15/19,41.88794,-87.62704
polygon,PACIFIC LANGHAM CHICAGO CORPORATION,"THE LANGHAM, CHICAGO",330 N WABASH AVE 1-12C,60611,7/16/17,7/15/19,41.88794,-87.62704
polygon,REAL SIMPLE INC.,BOURBON ON DIVISION,2050 W DIVISION ST 1ST & 2ND,60622,7/18/17,11/15/18,41.90326,-87.67928
polygon,PACIFIC LANGHAM CHICAGO CORPORATION,"THE LANGHAM, CHICAGO",330 N WABASH AVE 1-12C,60611,7/16/17,7/15/19,41.88794,-87.62704
polygon,PACIFIC LANGHAM CHICAGO CORPORATION,"THE LANGHAM, CHICAGO",330 N WABASH AVE 1-12C,60611,7/16/17,7/15/19,41.88794,-87.62704
polygon,T & E CHICAGO LLC,NAVIGATOR TAPROOM,2211 N MILWAUKEE AVE 1,60647,7/18/17,8/15/19,41.92108,-87.69414
polygon,REAL SIMPLE INC.,BOURBON ON DIVISION,2050 W DIVISION ST 1ST & 2ND,60622,7/18/17,11/15/18,41.90326,-87.67928
polygon,PACIFIC LANGHAM CHICAGO CORPORATION,"THE LANGHAM, CHICAGO",330 N WABASH AVE 1-12C,60611,7/16/17,7/15/19,41.88794,-87.62704
polygon,VILLALBA & PONCE INCORPORATED,MI PUEBLO BAR & GRILL,3601 W NORTH AVE,60647,7/16/17,7/15/19,41.90988,-87.71675
polygon,PACIFIC LANGHAM CHICAGO CORPORATION,"THE LANGHAM, CHICAGO",330 N WABASH AVE 1-12C,60611,7/16/17,7/15/19,41.88794,-87.62704
polygon,REAL SIMPLE INC.,BOURBON ON DIVISION,2050 W DIVISION ST 1ST & 2ND,60622,7/18/17,11/15/18,41.90326,-87.67928
polygon,"ROSE RUSH, INC.",ROSEBUD-RUSH,55 E SUPERIOR ST,60611,3/16/15,3/15/17,41.8956,-87.62598
polygon,"ROSE RUSH, INC.",ROSEBUD-RUSH,55 E SUPERIOR ST,60611,3/16/17,3/15/19,41.8956,-87.62598
polygon,ROKA AKOR CHICAGO LLC,ROKA AKOR/ENOLO WINE BAR,111 W ILLINOIS ST 1ST,60654,7/16/17,7/15/19,41.8907,-87.63161
polygon,"ROSE RUSH, INC.",ROSEBUD-RUSH,55 E SUPERIOR ST,60611,3/16/13,3/15/15,41.8956,-87.62598
polygon,MALNACHI LLC,BUZZ BAIT,1529 N WELLS ST 1ST,60610,8/16/17,8/15/19,41.91003,-87.63453
polygon,"BELLA VISTA GALLERY, INC.",BRINDILLE,534 N CLARK ST 1,60654,8/16/17,8/15/19,41.89183,-87.63128
polygon,ALBA'S RESTAURANT INC.,ALBA'S RESTAURANT,1825 W CHICAGO AVE 1,60622,7/5/17,7/15/19,41.89586,-87.6732
polygon,"REINS INTERNATIONAL CHICAGO, INC.",GYU-KAKU RESTAURANT,1364 W RANDOLPH ST 1ST,60607,9/16/17,11/15/18,41.88429,-87.66128
polygon,"DOROTHY'S LIQUORS, INC.",GO TAVERN & LIQUORS,3219 W ARMITAGE AVE 1,60647,9/1/17,9/15/19,41.91728,-87.70778
polygon,"THE BEVERAGE SHOPPE, LLC","THE BEVERAGE SHOPPE, LLC",2000 W ROSCOE ST,60618,9/1/17,9/10/17,41.94333,-87.67851
polygon,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,LEVY PREMIUM FOOD SERVICES LTD,1901 W MADISON ST,60612,9/1/17,9/16/17,41.88124,-87.67428
polygon,"WHERE'S THE DUKE, INC.",Where's the Duke? Inc.,1000 N LAKE SHORE DR,60611,9/1/17,9/3/17,41.90075,-87.62423
polygon,"TCA - 2020 WEST, LLC",MIDTOWN ATHLETIC CLUB AND HOTEL,2444 N ELSTON AVE,60647,9/1/17,9/15/19,41.92585,-87.67884
polygon,"TCA - 2020 WEST, LLC",MIDTOWN ATHLETIC CLUB AND HOTEL,2444 N ELSTON AVE,60647,9/1/17,9/15/19,41.92585,-87.67884
polygon,"LITTLE GOAT, LLC","LITTLE GOAT, LLC",1900 W FULTON ST,60612,9/1/17,9/23/17,41.88692,-87.67447
polygon,"DMK NAVY PIER, LLC",DMK BURGER BAR AND FISH BAR,600 E GRAND AVE 1ST SA-15,60611,9/16/17,9/15/19,41.89209,-87.61157
polygon,"BILLY GOAT INN, INC.",Billy Goat Tavern,2526 W GRAND AVE,60612,9/5/17,9/9/17,41.89179,-87.69
polygon,"LIZZIE MCNEILL'S, INC.",Lizzie McNeill's,400 N MCCLURG CT,60611,9/5/17,10/6/17,41.88912,-87.61775
polygon,"METROPOLITAN BREWING, LLC",METROPOLITAN BREWING,3057 N ROCKWELL ST,60618,9/5/17,9/15/19,41.93739,-87.69274
polygon,RK RESTAURANT GROUP INC.,THE KENNISON,1800 N LINCOLN AVE 1ST FLOOR,60614,9/6/17,4/15/19,41.9155,-87.63431
polygon,DIVISION STREET CAFE LLC,THE ANTHEM,1725 W DIVISION ST,60622,9/16/17,9/15/19,41.90318,-87.67104
polygon,"TCA - 2020 WEST, LLC",MIDTOWN ATHLETIC CLUB AND HOTEL,2444 N ELSTON AVE,60647,9/6/17,9/15/19,41.92585,-87.67884
polygon,"TCA - 2020 WEST, LLC",MIDTOWN ATHLETIC CLUB AND HOTEL,2444 N ELSTON AVE,60647,9/6/17,9/15/19,41.92585,-87.67884
polygon,"CANTINA CHICAGO, LLC",TACO BELL,1439 N MILWAUKEE AVE,60622,9/16/17,4/15/19,41.90815,-87.67375
polygon,"TCA - 2020 WEST, LLC",MIDTOWN ATHLETIC CLUB AND HOTEL,2444 N ELSTON AVE,60647,9/6/17,9/15/19,41.92585,-87.67884
polygon,TEXAHS LLC,MONTEVERDE,1020-1022 W MADISON ST 1,60607,10/16/17,10/15/19,41.88179,-87.65297
polygon,TEXAHS LLC,MONTEVERDE,1020-1022 W MADISON ST 1,60607,10/16/17,10/15/19,41.88179,-87.65297
polygon,"STAROPOLSKA RESTAURANT, LTD.",JOLLY INN RESTAURANT,6501 W IRVING PARK RD  1 FT/,60634,10/16/17,10/15/19,41.95276,-87.78908
polygon,"TALMAN SOCCER ASSET MANAGEMENT, LLC",THE PRIVATE BANK FIRE PITCH,3636-3714 N TALMAN AVE 1,60618,10/16/17,10/15/19,41.94777,-87.69504
polygon,HIGH CONCEPT LABORATORIES NFP,SOM:  ENGINEERING x  [ ART + ARCHITECTURE ],345 N MORGAN ST 1,60607,9/8/17,10/8/17,41.88801,-87.65206
polygon,"STAROPOLSKA RESTAURANT, LTD.",JOLLY INN RESTAURANT,6501 W IRVING PARK RD  1 FT/,60634,10/16/17,10/15/19,41.95276,-87.78908
polygon,3506 HOSPITALITY LLC,OLD CROW SMOKEHOUSE,3506-3514 N CLARK ST,60657,10/16/17,11/15/19,41.94574,-87.65551
polygon,"PAIRED WINE COMPANY CHICAGO, INC.",PAIRED WINE COMPANY CHICAGO,3200 N HALSTED ST,60657,8/9/17,8/13/17,41.94003,-87.64942
polygon,"Folkart Frybread, LLC",Lucky Dorr Patio & Tap,1101 W WAVELAND AVE  10,60613,9/13/17,9/15/19,41.94889,-87.65682
polygon,225 W. ONTARIO CORP.,MAGNUM'S/WHITE STAR,223-225 W ONTARIO ST 1-2,60654,5/16/15,5/15/17,41.89306,-87.63511
polygon,225 W. ONTARIO CORP.,MAGNUM'S/WHITE STAR,223-225 W ONTARIO ST 1-2,60654,5/16/13,5/15/15,41.89306,-87.63511
polygon,THE POETRY FOUNDATION,THE POETRY FOUNDATION,61 W SUPERIOR ST 1,60654,10/16/17,10/15/19,41.89554,-87.63053
polygon,225 W. ONTARIO CORP.,MAGNUM'S/WHITE STAR,223-225 W ONTARIO ST 1-2,60654,5/16/15,5/15/17,41.89306,-87.63511
polygon,225 W. ONTARIO CORP.,MAGNUM'S/WHITE STAR,223-225 W ONTARIO ST 1-2,60654,5/16/15,5/15/17,41.89306,-87.63511
polygon,225 W. ONTARIO CORP.,MAGNUM'S/WHITE STAR,223-225 W ONTARIO ST 1-2,60654,5/16/13,5/15/15,41.89306,-87.63511
polygon,"POLYNESIAN VILLAGE, INC",POLYNESIAN VILLAGE,6845 W ADDISON ST,60634,10/16/17,10/15/19,41.94533,-87.7978
polygon,"SOUTHPORT GRILL, LLC",Crosby's Kitchen,3400 N SOUTHPORT AVE,60657,9/13/17,9/17/17,41.94346,-87.66407
polygon,225 W. ONTARIO CORP.,MAGNUM'S/WHITE STAR,223-225 W ONTARIO ST 1-2,60654,5/16/13,5/15/15,41.89306,-87.63511
polygon,ROOM 1520 LLC,ROOM 1520,301 N JUSTINE ST 1,60607,9/14/17,9/15/19,41.88658,-87.66533
polygon,PILOT LIGHT,PILOT LIGHT/VANS COLLABORATION INDOOR EVENT,113 N ELIZABETH ST 1,60607,9/14/17,9/14/17,41.88332,-87.65866
polygon,ROOM 1520 LLC,ROOM 1520,301 N JUSTINE ST 1,60607,9/14/17,9/15/19,41.88658,-87.66533
polygon,"MET PARTNERS, INC.",THE MINE MUSIC HALL,1431 W LAKE ST EAST,60607,5/16/14,5/15/16,41.88529,-87.66343
polygon,"MET PARTNERS, INC.",THE MINE MUSIC HALL,1431 W LAKE ST MEZZ,60607,5/16/14,5/15/16,41.88529,-87.66343
polygon,"FOOD CAFE, INC.",RAW II,2203 N CLYBOURN AVE 1ST,60614,9/15/17,9/15/19,41.92178,-87.66441
polygon,"MET PARTNERS, INC.",THE MINE MUSIC HALL,1431 W LAKE ST  MAIN,60607,5/16/14,5/15/16,41.88529,-87.66343
polygon,"MET PARTNERS, INC.",THE MINE MUSIC HALL,1431 W LAKE ST  MAIN,60607,5/16/16,5/15/18,41.88529,-87.66343
polygon,"POLYNESIAN VILLAGE, INC",POLYNESIAN VILLAGE,6845 W ADDISON ST,60634,10/16/17,10/15/19,41.94533,-87.7978
polygon,"MET PARTNERS, INC.",THE MINE MUSIC HALL,1431 W LAKE ST  MAIN,60607,5/16/12,5/15/14,41.88529,-87.66343
polygon,"101 CHASE, INC.",THE DUGOUT / PRESS BOX,950 W ADDISON ST LL & 1ST,60613,3/27/17,4/15/19,41.94736,-87.65393
polygon,"RESIDENCE INN BY MARRIOTT, LLC",RESIDENCE INN CHICAGO DOWNTOWN,11 S LA SALLE ST,60603,9/16/17,3/15/19,41.88165,-87.63221
polygon,"MET PARTNERS, INC.",THE MINE MUSIC HALL,1431 W LAKE ST  MAIN,60607,5/16/12,5/15/14,41.88529,-87.66343
polygon,"MET PARTNERS, INC.",THE MINE MUSIC HALL,1431 W LAKE ST  MAIN,60607,5/16/14,5/15/16,41.88529,-87.66343
polygon,"MET PARTNERS, INC.",THE MINE MUSIC HALL,1431 W LAKE ST  MAIN,60607,5/16/14,5/15/16,41.88529,-87.66343
polygon,"MET PARTNERS, INC.",THE MINE MUSIC HALL,1431 W LAKE ST EAST,60607,5/16/16,5/15/18,41.88529,-87.66343
polygon,"MET PARTNERS, INC.",THE MINE MUSIC HALL,1431 W LAKE ST EAST,60607,5/16/12,5/15/14,41.88529,-87.66343
polygon,"MET PARTNERS, INC.",THE MINE MUSIC HALL,1431 W LAKE ST MEZZ,60607,5/16/16,5/15/18,41.88529,-87.66343
polygon,"MET PARTNERS, INC.",THE MINE MUSIC HALL,1431 W LAKE ST  MAIN,60607,5/16/16,5/15/18,41.88529,-87.66343
polygon,"AMERICAN MULTI-CINEMA, INC.",AMC THEATRES NAVY PIER IMAX,600 E GRAND AVE FP-07,60611,9/15/17,10/15/19,41.89209,-87.61157
